-0.7;1
-0.8;1
-0.6;1
137.9;1
252.6;1
325.6;1
428.1;1
471.5;1
490.1;1
495.5;1
499.2;1
501.9;1
503.5;1
506.5;1
508.7;1
510.4;1
511.9;1
513.2;1
514.2;1
515.3;1
516.2;1
517.1;1
519.3;1
520.9;1
522.8;1
524.8;1
526.0;1
527.7;1
531.1;1
532.0;1
532.7;1
535.4;1
537.0;1
538.6;1
539.3;1
539.8;1
541.0;1
541.9;1
542.9;1
544.5;1
545.7;1
547.4;1
548.7;1
549.6;1
551.0;1
556.0;1
558.7;1
559.4;1
561.8;1
562.3;1
566.9;1
567.5;1
569.0;1
569.7;1
571.2;1
572.2;1
573.7;1
575.2;1
576.3;1
577.5;1
579.4;1
580.9;1
582.5;1
584.5;1
585.4;1
587.6;1
588.9;1
590.8;1
593.0;1
595.0;1
597.3;1
599.7;1
611.8;1
614.6;1
618.0;1
621.6;1
624.6;1
627.2;1
629.5;1
631.7;1
634.1;1
637.9;1
642.0;1
645.0;1
648.8;1
651.7;1
654.7;1
658.1;1
660.7;1
663.2;1
665.6;1
668.5;1
680.4;1
680.7;1
683.5;1
686.0;1
687.2;1
691.4;1
693.9;1
696.5;1
698.7;1
701.5;1
704.9;1
707.5;1
712.5;1
714.4;1
716.7;1
717.6;1
719.9;1
722.7;1
725.2;1
727.8;1
732.3;1
736.6;1
743.4;1
747.0;1
749.3;1
751.3;1
755.7;1
758.4;1
761.9;1
762.7;1
764.7;1
769.3;1
773.7;1
778.0;1
780.7;1
783.3;1
786.3;1
789.4;1
792.7;1
796.7;1
801.1;1
803.9;1
805.8;1
815.3;1
817.0;1
819.1;1
821.4;1
824.0;1
825.9;1
829.2;1
834.5;1
835.8;1
840.9;1
842.9;1
845.9;1
848.0;1
849.4;1
851.5;1
852.6;1
855.1;1
859.9;1
862.0;1
866.2;1
868.9;1
872.7;1
877.5;1
879.0;1
881.0;1
882.5;1
884.6;1
887.7;1
891.2;1
892.3;1
894.3;1
901.0;1
905.5;1
907.8;1
910.0;1
912.0;1
915.5;1
918.7;1
922.4;1
924.7;1
927.6;1
930.0;1
932.4;1
934.1;1
938.2;1
940.3;1
942.0;1
943.2;1
946.3;1
950.0;1
952.7;1
955.7;1
958.7;1
961.0;1
962.9;1
965.9;1
968.0;1
970.6;1
972.9;1
974.0;1
976.5;1
982.6;1
987.2;1
989.0;1
992.8;1
994.0;1
1002.5;1
1002.9;1
1003.5;1
1007.7;1
1011.2;1
1013.1;1
1014.9;1
1016.1;1
1018.2;1
1021.2;1
1024.1;1
1026.2;1
1030.2;1
1034.5;1
1036.8;1
1040.3;1
1044.9;1
1047.5;1
1049.6;1
1052.4;1
1055.3;1
1056.6;1
1067.0;1
1069.9;1
1072.7;1
1074.7;1
1077.6;1
1080.3;1
1082.4;1
1083.4;1
1086.5;1
1088.8;1
1091.7;1
1095.3;1
1099.7;1
1101.2;1
1103.5;1
1105.8;1
1108.4;1
1110.7;1
1113.2;1
1115.9;1
1118.4;1
1122.5;1
1127.8;1
1129.7;1
1132.9;1
1135.2;1
1138.1;1
1140.1;1
1142.1;1
1144.2;1
1146.3;1
1151.3;1
1154.9;1
1156.6;1
1160.7;1
1163.3;1
1164.5;1
1167.4;1
1170.5;1
1172.9;1
1175.2;1
1177.5;1
1181.3;1
1182.3;1
1192.8;1
1192.6;1
1194.8;1
1198.2;1
1199.8;1
1201.7;1
1204.6;1
1207.4;1
1211.8;1
1214.6;1
1216.9;1
1221.3;1
1222.3;1
1223.8;1
1225.0;1
1226.7;1
1228.6;1
1230.9;1
1234.8;1
1238.5;1
1242.1;1
1247.0;1
1248.4;1
1250.6;1
1251.9;1
1254.3;1
1256.6;1
1258.3;1
1261.8;1
1266.0;1
1268.2;1
1271.3;1
1273.8;1
1276.1;1
1278.1;1
1280.7;1
1282.8;1
1286.1;1
1289.5;1
1292.5;1
1295.8;1
1296.8;1
1298.9;1
1300.7;1
1302.0;1
1307.2;1
1310.3;1
1313.4;1
1315.8;1
1317.8;1
1321.0;1
1322.1;1
1325.3;1
1328.0;1
1331.1;1
1332.9;1
1334.3;1
1335.4;1
1338.1;1
1339.7;1
1342.8;1
1344.5;1
1348.0;1
1350.0;1
1353.7;1
1355.5;1
1357.1;1
1359.7;1
1362.0;1
1365.1;1
1366.6;1
1370.7;1
1375.3;1
1378.0;1
1379.3;1
1381.4;1
1382.7;1
1385.3;1
1388.2;1
1392.0;1
1394.8;1
1396.9;1
1398.9;1
1401.4;1
1402.8;1
1407.0;1
1408.0;1
1408.7;1
1411.1;1
1412.9;1
1416.5;1
1417.8;1
1420.0;1
1421.8;1
1424.0;1
1426.2;1
1428.8;1
1431.0;1
1433.2;1
1434.4;1
1435.8;1
